0.0,0.25
0.0153129344838201,0.248614958448753
0.0367434011526094,0.244459833795014
0.0604684730580233,0.239612188365651
0.0895532842996786,0.234072022160665
0.117105528491525,0.228531855955679
0.151541588393246,0.220914127423823
0.174496131435667,0.215373961218837
0.202044130289426,0.209141274238227
0.241065155326307,0.199445983379501
0.280081935025101,0.189058171745152
0.307625688540771,0.18213296398892
0.332108553294913,0.17590027700831
0.357353456235871,0.168975069252078
0.38183632099001297,0.162742382271468
0.401725729932818,0.157202216066482
0.4315640886851129,0.149584487534626
0.46829050848537,0.140581717451524
0.49124080618970295,0.134349030470914
0.518780314367285,0.126731301939058
0.554744695980726,0.118421052631579
0.601415820252386,0.106648199445983
0.633557274917481,0.0997229916897507
0.664936691395761,0.0934903047091413
0.695549824349137,0.0872576177285319
0.718517103405823,0.0837950138504156
0.772110251430148,0.0761772853185596
0.801207798686068,0.0727146814404432
0.833370480041604,0.0692520775623269
0.861705989110708,0.0664819944598338
0.890812027042804,0.064404432132964
0.924511520786236,0.0616343490304709
0.958215259867758,0.0595567867036012
0.981961558463612,0.0581717451523546
1.00187643943495,0.056786703601108
